id,tract,Geographic Area Name,"CTRUCA.Tract Population, 2010","CTRUCA.Land Area (square miles), 2010","CTRUCA.Population Density (per square mile), 2010",Rural Rank,POC population,percent,racialdiversitytable.percentile rank,racial diversity index,,,Composite Index (Income/Rural Rank/DI/Housing),rounded composite,,,,,Check composites with Mike; all 4 values?,,RUCA Codes
1400000US09009348111,9009348111,"Census Tract 3481.11, New Haven County, Connecticut",2902,13.42696762,216.1321963,1,169,6.384586324,0.305,2,,,2,2,,,,,,,
1400000US09009348122,9009348122,"Census Tract 3481.22, New Haven County, Connecticut",4349,7.74751466,561.3413063,1,201,4.816678648,0.198,1,,,1,1,,,,,,,
1400000US09009348123,9009348123,"Census Tract 3481.23, New Haven County, Connecticut",5739,10.82340497,530.2397918,1,600,10.05025126,0.458,3,,,2,2,,,,,,,
1400000US09009348124,9009348124,"Census Tract 3481.24, New Haven County, Connecticut",2330,3.094906231,752.8499495,1,156,6.26757734,0.292,2,,,3,3,,,,,,,
1400000US09009348125,9009348125,"Census Tract 3481.25, New Haven County, Connecticut",4584,3.899636987,1175.494031,1,113,2.567014993,0.019,1,,,2,2,,,,,,,
1400000US09009350100,9009350100,"Census Tract 3501, New Haven County, Connecticut",4852,0.442025986,10976.73022,1,889,23.33945918,0.802,5,,,5,5,,,,,,,
1400000US09009350200,9009350200,"Census Tract 3502, New Haven County, Connecticut",3355,0.26204523,12803.13328,1,617,21.39389736,0.781,4,,,4.5,5,,,,,,,
1400000US09009350300,9009350300,"Census Tract 3503, New Haven County, Connecticut",1969,0.187970369,10475.05525,1,491,26.21462894,0.846,5,,,5,5,,,,,,,
1400000US09009350400,9009350400,"Census Tract 3504, New Haven County, Connecticut",2487,0.200322164,12415.00169,1,601,25.61807332,0.845,5,,,5,5,,,,,,,
1400000US09009350500,9009350500,"Census Tract 3505, New Haven County, Connecticut",2498,0.312518436,7993.128434,1,1205,52.87406757,1,5,,,5,5,,,,,,,
1400000US09009350800,9009350800,"Census Tract 3508, New Haven County, Connecticut",5998,0.423878412,14150.28422,1,758,12.65653698,0.591,3,,,4,4,,,,,,,
1400000US09009350900,9009350900,"Census Tract 3509, New Haven County, Connecticut",1987,0.294017578,6758.09933,1,262,11.80712032,0.541,3,,,3.5,4,,,,,,,
1400000US09009351000,9009351000,"Census Tract 3510, New Haven County, Connecticut",3678,0.67972091,5411.044366,1,689,17.74401236,0.717,4,,,4.5,5,,,,,,,
1400000US09009351100,9009351100,"Census Tract 3511, New Haven County, Connecticut",3928,1.536322562,2556.754745,1,1310,34.58289335,0.965,5,,,5,5,,,,,,,
1400000US09009351200,9009351200,"Census Tract 3512, New Haven County, Connecticut",3862,0.697910956,5533.657223,1,986,24.64383904,0.832,5,,,5,5,,,,,,,
1400000US09009351300,9009351300,"Census Tract 3513, New Haven County, Connecticut",5535,0.874731466,6327.656219,1,1642,30.29520295,0.922,5,,,5,5,,,,,,,
1400000US09009351400,9009351400,"Census Tract 3514, New Haven County, Connecticut",4352,0.43980281,9895.343782,1,1552,36.69898321,0.971,5,,,5,5,,,,,,,
1400000US09009351500,9009351500,"Census Tract 3515, New Haven County, Connecticut",4915,1.082587641,4540.048133,1,1268,25.61098768,0.864,5,,,4.5,5,,,,,,,
1400000US09009351601,9009351601,"Census Tract 3516.01, New Haven County, Connecticut",3281,0.44680014,7343.328055,1,306,9.980430528,0.489,3,,,4,4,,,,,,,
1400000US09009351602,9009351602,"Census Tract 3516.02, New Haven County, Connecticut",6221,1.612925234,3856.967372,1,303,3.989466754,0.137,1,,,2.5,3,,,,,,,
1400000US09009351700,9009351700,"Census Tract 3517, New Haven County, Connecticut",2717,0.252554838,10758.0596,1,281,9.064516129,0.452,3,,,4,4,,,,,,,
1400000US09009351800,9009351800,"Census Tract 3518, New Haven County, Connecticut",4252,1.757471849,2419.384414,1,383,10.05513258,0.485,3,,,4,4,,,,,,,
1400000US09009351900,9009351900,"Census Tract 3519, New Haven County, Connecticut",2456,2.529488554,970.9472678,1,366,16.37583893,0.711,4,,,3.5,4,,,,,,,
1400000US09009352000,9009352000,"Census Tract 3520, New Haven County, Connecticut",4920,1.742010774,2824.322372,1,579,12.64468225,0.604,4,,,3.5,4,,,,,,,
1400000US09009352100,9009352100,"Census Tract 3521, New Haven County, Connecticut",4253,0.755774544,5627.339572,1,302,7.090866401,0.353,2,,,3,3,,,,,,,
1400000US09009352200,9009352200,"Census Tract 3522, New Haven County, Connecticut",2689,0.731732348,3674.840955,1,411,15.1604574,0.659,4,,,4.5,5,,,,,,,
1400000US09009352300,9009352300,"Census Tract 3523, New Haven County, Connecticut",2815,2.540453855,1108.069723,1,130,4.959938955,0.229,2,,,3.5,4,,,,,,,
1400000US09009352400,9009352400,"Census Tract 3524, New Haven County, Connecticut",3437,1.67018187,2057.859723,1,587,15.541435,0.676,4,,,4.5,5,,,,,,,
1400000US09009352500,9009352500,"Census Tract 3525, New Haven County, Connecticut",2731,1.27931558,2134.7352,1,284,8.523409364,0.441,3,,,4,4,,,,,,,
1400000US09009352600,9009352600,"Census Tract 3526, New Haven County, Connecticut",5395,0.875573941,6161.672645,1,574,11.32820209,0.546,3,,,4,4,,,,,,,
1400000US09009352701,9009352701,"Census Tract 3527.01, New Haven County, Connecticut",3386,1.11840441,3027.527405,1,570,18.95576987,0.771,4,,,4.5,5,,,,,,,
1400000US09009352702,9009352702,"Census Tract 3527.02, New Haven County, Connecticut",5852,1.109984679,5272.14484,1,963,18.49788705,0.753,4,,,4,4,,,,,,,
1400000US09009352800,9009352800,"Census Tract 3528, New Haven County, Connecticut",6545,2.662645541,2458.081595,1,2118,33.93686909,0.96,5,,,5,5,,,,,,,
1400000US09009361100,9009361100,"Census Tract 3611, New Haven County, Connecticut",6503,9.312859365,698.2817785,1,423,6.363773131,0.338,2,,,2.5,3,,,,,,,
1400000US09009361200,9009361200,"Census Tract 3612, New Haven County, Connecticut",5524,3.740871,1476.661451,1,339,6.00744285,0.292,2,,,2.5,3,,,,,,,
1400000US09009361300,9009361300,"Census Tract 3613, New Haven County, Connecticut",4653,7.380804081,630.4191182,1,147,3.398843931,0.098,1,,,1.5,2,,,,,,,
1400000US09009361401,9009361401,"Census Tract 3614.01, New Haven County, Connecticut",4933,0.163999215,30079.41219,1,1163,30.7103248,0.95,5,,,5,5,,,,,,,
1400000US09009361402,9009361402,"Census Tract 3614.02, New Haven County, Connecticut",3367,0.297824546,11305.31397,1,806,29.31975264,0.925,5,,,4.5,5,,,,,,,
1400000US09009361500,9009361500,"Census Tract 3615, New Haven County, Connecticut",7607,1.173429375,6482.708003,1,1699,22.25861391,0.84,5,,,4.5,5,,,,,,,
1400000US09011650100,9011650100,"Census Tract 6501, New London County, Connecticut",2406,31.84044443,75.56427188,2,67,2.681072429,0.025,1,,,1.5,2,,,,,,,
1400000US09011660101,9011660101,"Census Tract 6601.01, New London County, Connecticut",3356,11.33900736,295.9694701,1,155,4.795792079,0.205,2,,,2,2,,,,,,,
1400000US09011660102,9011660102,"Census Tract 6601.02, New London County, Connecticut",4247,11.67637727,363.725829,1,138,3.314121037,0.077,1,,,2,2,,,,,,,
1400000US09011690300,9011690300,"Census Tract 6903, New London County, Connecticut",6280,1.423164509,4412.701385,1,2160,34.26395939,0.965,5,,,5,5,,,,,,,
1400000US09011690400,9011690400,"Census Tract 6904, New London County, Connecticut",2055,0.189176166,10862.89062,1,849,41.84327255,1,5,,,5,5,,,,,,,
1400000US09011690500,9011690500,"Census Tract 6905, New London County, Connecticut",2827,0.374021424,7558.390558,1,776,30.1242236,0.946,5,,,5,5,,,,,,,
1400000US09011690700,9011690700,"Census Tract 6907, New London County, Connecticut",1295,0.389669759,3323.326919,1,268,21.78861789,0.857,5,,,5,5,,,,,,,
1400000US09011690800,9011690800,"Census Tract 6908, New London County, Connecticut",3345,0.477826538,7000.448348,1,968,28.91278375,0.936,5,,,4.5,5,,,,,,,
1400000US09011690900,9011690900,"Census Tract 6909, New London County, Connecticut",5156,1.247084542,4134.443034,1,1089,21.6500994,0.863,5,,,4.5,5,,,,,,,
1400000US09011693300,9011693300,"Census Tract 6933, New London County, Connecticut",5752,6.888018014,835.0733097,1,675,12.43093923,0.623,4,,,3.5,4,,,,,,,
1400000US09011693400,9011693400,"Census Tract 6934, New London County, Connecticut",4099,3.105935626,1319.731152,1,443,10.97621407,0.574,3,,,3.5,4,,,,,,,
1400000US09011693500,9011693500,"Census Tract 6935, New London County, Connecticut",3528,5.049755057,698.6477483,1,115,3.337202554,0.084,1,,,1.5,2,,,,,,,
1400000US09011693600,9011693600,"Census Tract 6936, New London County, Connecticut",2805,4.325629694,648.4605013,1,203,6.978343073,0.349,2,,,2.5,3,,,,,,,
1400000US09011693700,9011693700,"Census Tract 6937, New London County, Connecticut",3333,13.39833466,248.7622592,1,393,12.62042389,0.628,4,,,3.5,4,,,,,,,
1400000US09011695201,9011695201,"Census Tract 6952.01, New London County, Connecticut",5266,16.09824872,327.1163275,1,438,8.154905977,0.423,3,,,3.5,4,,,,,,,
1400000US09011695202,9011695202,"Census Tract 6952.02, New London County, Connecticut",6203,17.43919856,355.6929511,1,592,10.89236431,0.543,3,,,3.5,4,,,,,,,
1400000US09011696100,9011696100,"Census Tract 6961, New London County, Connecticut",4917,3.201293597,1535.941597,1,741,15.74920298,0.725,4,,,4.5,5,,,,,,,
1400000US09011696200,9011696200,"Census Tract 6962, New London County, Connecticut",4813,10.52449394,457.3141502,1,926,19.81172443,0.831,5,,,4.5,5,,,,,,,
1400000US09011696300,9011696300,"Census Tract 6963, New London County, Connecticut",2847,3.518129814,809.236768,1,298,9.448319594,0.5,3,,,3,3,,,,,,,
1400000US09011696400,9011696400,"Census Tract 6964, New London County, Connecticut",6052,2.051200623,2950.467122,1,1422,27.20489765,0.929,5,,,5,5,,,,,,,
1400000US09011696500,9011696500,"Census Tract 6965, New London County, Connecticut",3134,1.089410839,2876.784302,1,540,18.48681958,0.806,5,,,4.5,5,,,,,,,
1400000US09011696600,9011696600,"Census Tract 6966, New London County, Connecticut",4073,3.04001949,1339.794042,1,1090,26.76817289,0.907,5,,,4.5,5,,,,,,,
1400000US09011696700,9011696700,"Census Tract 6967, New London County, Connecticut",5915,2.003218162,2952.748789,1,1809,30.37783375,0.958,5,,,5,5,,,,,,,
1400000US09011696800,9011696800,"Census Tract 6968, New London County, Connecticut",3974,0.430527091,9230.545721,1,687,21.34866377,0.873,5,,,5,5,,,,,,,
1400000US09011697000,9011697000,"Census Tract 6970, New London County, Connecticut",4768,2.203673144,2163.660256,1,1620,30.3712036,0.957,5,,,5,5,,,,,,,
1400000US09011700100,9011700100,"Census Tract 7001, New London County, Connecticut",4726,30.81519065,153.3659179,2,656,14.08632167,0.709,4,,,3.5,4,,,,,,,
1400000US09011701100,9011701100,"Census Tract 7011, New London County, Connecticut",7691,26.84866725,286.4574218,1,1216,15.4158215,0.76,4,,,3.5,4,,,,,,,
1400000US09011701200,9011701200,"Census Tract 7012, New London County, Connecticut",7356,10.91871468,673.7056709,1,565,8.220573258,0.494,3,,,3,3,,,,,,,
1400000US09011702100,9011702100,"Census Tract 7021, New London County, Connecticut",4496,8.552304103,525.7062829,1,537,13.0879844,0.7,4,,,3.5,4,,,,,,,
1400000US09011702300,9011702300,"Census Tract 7023, New London County, Connecticut",2163,0.944344144,2290.478545,1,432,18.45365229,0.831,5,,,4,4,,,,,,,
1400000US09011702400,9011702400,"Census Tract 7024, New London County, Connecticut",3527,1.105407438,3190.678729,1,1326,37.13245589,0.977,5,,,4.5,5,,,,,,,
1400000US09011702500,9011702500,"Census Tract 7025, New London County, Connecticut",4748,1.034820625,4588.234798,1,1151,26.23660816,0.931,5,,,5,5,,,,,,,
1400000US09011702600,9011702600,"Census Tract 7026, New London County, Connecticut",2114,0.94352329,2240.538227,1,87,8.115671642,0.5,3,,,3,3,,,,,,,
1400000US09011702700,9011702700,"Census Tract 7027, New London County, Connecticut",4946,3.161149781,1564.620579,1,1349,27.19758065,0.941,5,,,4.5,5,,,,,,,
1400000US09011702800,9011702800,"Census Tract 7028, New London County, Connecticut",4079,4.73470186,861.5114786,1,1256,29.31155193,0.964,5,,,4.5,5,,,,,,,
1400000US09011702900,9011702900,"Census Tract 7029, New London County, Connecticut",2473,2.970874382,832.4148657,1,118,5.361199455,0.325,2,,,2,2,,,,,,,
1400000US09011703000,9011703000,"Census Tract 7030, New London County, Connecticut",3919,2.400816143,1632.361567,1,155,4.318751741,0.207,2,,,2,2,,,,,,,
1400000US09011705101,9011705101,"Census Tract 7051.01, New London County, Connecticut",4294,6.002845959,715.3273679,1,140,3.431372549,0.123,1,,,2.5,3,,,,,,,
1400000US09011705102,9011705102,"Census Tract 7051.02, New London County, Connecticut",4343,4.300704482,1009.834556,1,495,11.84777405,0.687,4,,,4.5,5,,,,,,,
1400000US09011705200,9011705200,"Census Tract 7052, New London County, Connecticut",3484,8.886571289,392.0522198,1,163,4.459644323,0.215,2,,,2,2,,,,,,,
1400000US09011705300,9011705300,"Census Tract 7053, New London County, Connecticut",3540,4.408034709,803.0789759,1,292,7.772158637,0.461,3,,,3,3,,,,,,,
1400000US09011705400,9011705400,"Census Tract 7054, New London County, Connecticut",2884,15.05831224,191.5221277,1,95,3.423423423,0.116,1,,,1.5,2,,,,,,,
1400000US09011707100,9011707100,"Census Tract 7071, New London County, Connecticut",5297,54.24807451,97.64401867,2,496,9.496457974,0.565,3,,,3.5,4,,,,,,,
1400000US09011708100,9011708100,"Census Tract 7081, New London County, Connecticut",2603,38.96085773,66.8106441,2,114,4.49704142,0.213,2,,,2.5,3,,,,,,,
1400000US09011709100,9011709100,"Census Tract 7091, New London County, Connecticut",6322,29.76382516,212.4054945,2,489,8.451434497,0.513,3,,,3.5,4,,,,,,,
1400000US09011709200,9011709200,"Census Tract 7092, New London County, Connecticut",5629,4.942727534,1138.844891,2,988,16.9294037,0.808,5,,,5,5,,,,,,,
1400000US09011710100,9011710100,"Census Tract 7101, New London County, Connecticut",4338,16.28693569,266.3484453,2,277,6.522251001,0.416,3,,,3,3,,,,,,,
1400000US09011711100,9011711100,"Census Tract 7111, New London County, Connecticut",2984,13.24920656,225.2210339,1,372,12.80110117,0.704,4,,,4,4,,,,,,,
1400000US09011712100,9011712100,"Census Tract 7121, New London County, Connecticut",1922,19.4889957,98.61975596,2,71,3.993250844,0.185,1,,,2,2,,,,,,,
1400000US09011713100,9011713100,"Census Tract 7131, New London County, Connecticut",2627,19.96461296,131.5828163,2,214,8.265739668,0.507,3,,,3.5,4,,,,,,,
1400000US09011714101,9011714101,"Census Tract 7141.01, New London County, Connecticut",3429,3.041380887,1127.448395,2,36,1.138519924,0,1,,,2,2,,,,,,,
1400000US09011714103,9011714103,"Census Tract 7141.03, New London County, Connecticut",7534,25.82912662,291.686208,2,762,10.35044825,0.582,3,,,2.5,3,,,,,,,
1400000US09011714104,9011714104,"Census Tract 7141.04, New London County, Connecticut",5105,20.11257774,253.8212687,2,206,3.860569715,0.166,1,,,1.5,2,,,,,,,
1400000US09011715100,9011715100,"Census Tract 7151, New London County, Connecticut",4151,28.91893746,143.5391603,2,367,8.925097276,0.523,3,,,2.5,3,,,,,,,
1400000US09011716101,9011716101,"Census Tract 7161.01, New London County, Connecticut",6109,11.06302925,552.1995705,1,1057,18.80782918,0.859,5,,,4,4,,,,,,,
1400000US09011716102,9011716102,"Census Tract 7161.02, New London County, Connecticut",5073,15.65047328,324.143552,1,838,14.98837417,0.73,4,,,3,3,,,,,,,
1400000US09011870100,9011870100,"Census Tract 8701, New London County, Connecticut",7308,54.09803289,135.0880912,2,265,3.672903673,0.145,1,,,2,2,,,,,,,
1400000US09011870200,9011870200,"Census Tract 8702, New London County, Connecticut",5557,4.697441841,1182.984311,1,911,16.04155661,0.786,4,,,3.5,4,,,,,,,
1400000US09011870300,9011870300,"Census Tract 8703, New London County, Connecticut",6662,1.514325549,4399.318234,1,1633,25.32175531,0.933,5,,,5,5,,,,,,,
1400000US09011870501,9011870501,"Census Tract 8705.01, New London County, Connecticut",4470,5.215743085,857.0207404,1,1804,41.04664391,1,5,,,4.5,5,,,,,,,
1400000US09011870502,9011870502,"Census Tract 8705.02, New London County, Connecticut",3632,3.201037997,1134.631955,1,707,19.45514584,0.896,5,,,4.5,5,,,,,,,
1400000US09011870701,9011870701,"Census Tract 8707.01, New London County, Connecticut",2156,2.495124688,864.0850738,1,163,7.84030784,0.508,3,,,3,3,,,,,,,
1400000US09011870703,9011870703,"Census Tract 8707.03, New London County, Connecticut",1749,2.18519468,800.3863526,1,196,11.75764847,0.678,4,,,3.5,4,,,,,,,
1400000US09011870704,9011870704,"Census Tract 8707.04, New London County, Connecticut",4072,2.602448737,1564.680196,1,383,10.16724184,0.618,4,,,3.5,4,,,,,,,
1400000US09013526101,9013526101,"Census Tract 5261.01, Tolland County, Connecticut",4630,16.71188052,277.0484144,2,210,4.672897196,0.226,2,,,2,2,,,,,,,
1400000US09013526102,9013526102,"Census Tract 5261.02, Tolland County, Connecticut",5056,20.22510297,249.9863663,2,162,3.22837784,0.115,1,,,1.5,2,,,,,,,
1400000US09013528100,9013528100,"Census Tract 5281, Tolland County, Connecticut",3303,15.44745729,213.8215979,2,57,1.779581642,0.019,1,,,2,2,,,,,,,
1400000US09013529100,9013529100,"Census Tract 5291, Tolland County, Connecticut",4980,14.40723355,345.6596982,1,255,5.192425168,0.28,2,,,2,2,,,,,,,
1400000US09013530100,9013530100,"Census Tract 5301, Tolland County, Connecticut",2271,0.950363477,2389.612034,1,404,18.16546763,0.857,5,,,5,5,,,,,,,
1400000US09013530200,9013530200,"Census Tract 5302, Tolland County, Connecticut",6177,1.234672902,5002.944497,1,810,11.81446908,0.687,4,,,4.5,5,,,,,,,
1400000US09013530301,9013530301,"Census Tract 5303.01, Tolland County, Connecticut",5533,1.729920756,3198.412401,1,304,6.026962728,0.382,2,,,3.5,4,,,,,,,
1400000US09013530302,9013530302,"Census Tract 5303.02, Tolland County, Connecticut",5984,3.147929643,1900.931939,1,1491,24.63241368,0.913,5,,,4,4,,,,,,,
1400000US09013530400,9013530400,"Census Tract 5304, Tolland County, Connecticut",3273,1.71771375,1905.439716,1,671,18.73778274,0.888,5,,,4.5,5,,,,,,,
1400000US09013530500,9013530500,"Census Tract 5305, Tolland County, Connecticut",3243,2.474428067,1310.605891,1,289,9.921043598,0.636,4,,,4,4,,,,,,,
1400000US09013530600,9013530600,"Census Tract 5306, Tolland County, Connecticut",2698,6.444091247,418.6781187,1,223,8.707536119,0.604,4,,,3,3,,,,,,,
1400000US09013533101,9013533101,"Census Tract 5331.01, Tolland County, Connecticut",9318,25.62911836,363.5708365,1,524,5.701229464,0.357,2,,,2,2,,,,,,,
1400000US09013533102,9013533102,"Census Tract 5331.02, Tolland County, Connecticut",5734,13.99789072,409.633145,1,602,10.90184716,0.634,4,,,3,3,,,,,,,
1400000US09013535100,9013535100,"Census Tract 5351, Tolland County, Connecticut",9161,17.37622259,527.2147011,1,915,9.485797222,0.625,4,,,3.5,4,,,,,,,
1400000US09013535200,9013535200,"Census Tract 5352, Tolland County, Connecticut",6441,16.68387189,386.0614635,1,1107,16.96811772,0.846,5,,,3.5,4,,,,,,,
1400000US09013538201,9013538201,"Census Tract 5382.01, Tolland County, Connecticut",5166,14.88098053,347.1545433,1,359,7.035077405,0.54,3,,,2.5,3,,,,,,,
1400000US09013538202,9013538202,"Census Tract 5382.02, Tolland County, Connecticut",3939,12.86606617,306.1541847,1,52,1.2392755,0,1,,,1,1,,,,,,,
1400000US09013840100,9013840100,"Census Tract 8401, Tolland County, Connecticut",6041,33.29371179,181.4456748,2,733,12.43848634,0.742,4,,,3.5,4,,,,,,,
1400000US09013850100,9013850100,"Census Tract 8501, Tolland County, Connecticut",5504,19.2129284,286.4737684,2,353,6.061126374,0.47,3,,,2.5,3,,,,,,,
1400000US09013850200,9013850200,"Census Tract 8502, Tolland County, Connecticut",6931,18.35628543,377.5818384,2,218,3.298532304,0.121,1,,,2,2,,,,,,,
1400000US09013860100,9013860100,"Census Tract 8601, Tolland County, Connecticut",5485,21.37270404,256.6357532,2,208,3.839763707,0.156,1,,,2,2,,,,,,,
1400000US09013881100,9013881100,"Census Tract 8811, Tolland County, Connecticut",4119,22.311847,184.6104448,2,652,14.68468468,0.774,4,,,3.5,4,,,,,,,
1400000US09013881200,9013881200,"Census Tract 8812, Tolland County, Connecticut",10289,0.877375108,11727.02521,1,1715,15.66067026,0.833,5,,,4,4,,,,,,,
1400000US09013881300,9013881300,"Census Tract 8813, Tolland County, Connecticut",6189,9.151830047,676.2581875,1,535,12.09859792,0.758,4,,,4.5,5,,,,,,,
1400000US09013881500,9013881500,"Census Tract 8815, Tolland County, Connecticut",5946,12.25835525,485.0569166,2,808,13.49816238,0.785,4,,,4,4,,,,,,,
1400000US09013890100,9013890100,"Census Tract 8901, Tolland County, Connecticut",3858,3.417228574,1128.985058,2,170,4.354508197,0.222,2,,,3.5,4,,,,,,,
1400000US09013890201,9013890201,"Census Tract 8902.01, Tolland County, Connecticut",3878,47.40741038,81.80155737,2,282,7.713347921,0.615,4,,,4,4,,,,,,,
1400000US09013890202,9013890202,"Census Tract 8902.02, Tolland County, Connecticut",5205,36.00757301,144.552925,2,385,7.382550336,0.6,4,,,3,3,,,,,,,
1400000US09015800300,9015800300,"Census Tract 8003, Windham County, Connecticut",6430,1.673032462,3843.320525,2,1209,17.13192575,0.833,5,,,5,5,,,,,,,
1400000US09015800400,9015800400,"Census Tract 8004, Windham County, Connecticut",4040,2.251941322,1794.007668,2,1131,32.86835222,0.956,5,,,5,5,,,,,,,
1400000US09015800500,9015800500,"Census Tract 8005, Windham County, Connecticut",7007,21.79043532,321.5631031,2,1355,20.23294012,0.909,5,,,4.5,5,,,,,,,
1400000US09015800600,9015800600,"Census Tract 8006, Windham County, Connecticut",4394,0.563224231,7801.510938,2,1430,37.39539749,1,5,,,5,5,,,,,,,
1400000US09015800700,9015800700,"Census Tract 8007, Windham County, Connecticut",3397,0.693661129,4897.20392,2,989,27.20022002,1,5,,,5,5,,,,,,,
1400000US09015815000,9015815000,"Census Tract 8150, Windham County, Connecticut",2305,19.42731434,118.6473828,2,276,11.08879068,0.947,5,,,4.5,5,,,,,,,
1400000US09015820000,9015820000,"Census Tract 8200, Windham County, Connecticut",1863,25.09219502,74.24619482,2,113,6.174863388,0.777,4,,,3.5,4,,,,,,,
1400000US09015825000,9015825000,"Census Tract 8250, Windham County, Connecticut",1726,18.63232339,92.63471676,2,56,3.569152326,0.235,2,,,2.5,3,,,,,,,
1400000US09015830100,9015830100,"Census Tract 8301, Windham County, Connecticut",4317,38.76182206,111.3724735,2,261,6.161473088,0.75,4,,,4,4,,,,,,,
1400000US09015900100,9015900100,"Census Tract 9001, Windham County, Connecticut",4570,26.86631869,170.1014588,2,219,4.801578601,0.333,2,,,3,3,,,,,,,
1400000US09015900200,9015900200,"Census Tract 9002, Windham County, Connecticut",4888,20.0365187,243.9545548,1,230,4.801670146,0.357,2,,,3,3,,,,,,,
1400000US09015901100,9015901100,"Census Tract 9011, Windham County, Connecticut",7964,60.64526361,131.321055,2,219,2.794793262,0,1,,,2,2,,,,,,,
1400000US09015902200,9015902200,"Census Tract 9022, Windham County, Connecticut",1749,28.92084403,60.47541344,2,69,4.174228675,0.25,2,,,2.5,3,,,,,,,
1400000US09015902500,9015902500,"Census Tract 9025, Windham County, Connecticut",4247,40.328866,105.3091847,2,204,4.873387482,0.272,2,,,2.5,3,,,,,,,
1400000US09015903100,9015903100,"Census Tract 9031, Windham County, Connecticut",7240,3.329781065,2174.317128,1,221,3.219227968,0.2,2,,,3,3,,,,,,,
1400000US09015903200,9015903200,"Census Tract 9032, Windham County, Connecticut",2344,16.97457981,138.088838,2,144,5.769230769,0.444,3,,,3.5,4,,,,,,,
1400000US09015904100,9015904100,"Census Tract 9041, Windham County, Connecticut",7466,36.70404921,203.4107997,2,402,5.631829644,0.375,2,,,3,3,,,,,,,
1400000US09015904400,9015904400,"Census Tract 9044, Windham County, Connecticut",4085,7.25199692,563.2931239,1,342,7.990654206,0.571,3,,,4,4,,,,,,,
1400000US09015904500,9015904500,"Census Tract 9045, Windham County, Connecticut",5819,4.35022865,1337.630839,1,886,15.24169964,1,5,,,5,5,,,,,,,
1400000US09015905100,9015905100,"Census Tract 9051, Windham County, Connecticut",8210,29.09115255,282.2163882,1,495,6.008739985,0.6,4,,,3.5,4,,,,,,,
1400000US09015906100,9015906100,"Census Tract 9061, Windham County, Connecticut",5132,39.94478044,128.4773616,2,160,3.156441113,0,1,,,1.5,2,,,,,,,
1400000US09015907100,9015907100,"Census Tract 9071, Windham County, Connecticut",4413,13.24820076,333.1018361,1,377,8.163707233,0.666,4,,,4,4,,,,,,,
1400000US09015907200,9015907200,"Census Tract 9072, Windham County, Connecticut",5506,13.47792268,408.5199279,1,282,5.078336035,0.5,3,,,4,4,,,,,,,
1400000US09015907300,9015907300,"Census Tract 9073, Windham County, Connecticut",5486,15.63334772,350.9165214,2,541,10.9647345,1,5,,,5,5,,,,,,,
